page_number,is_bold,is_italic,is_underline,is_all_caps,word_count,norm_font_size,font,font_size,x0,y0,x1,y1,space_above,space_below,space_left,space_right,text
20,0,0,0,0,12,9,/BNDSAH+CMSY10,9.96,84.81,554.34,267.17,565.8,554.34,276.09,84.81,328.1,"{ GK }R, σ  H ( L ),R =3 =S ∥R ∥RSUi"
20,0,0,0,0,18,9,/SUOVAD+CMR10,9.96,86.14,541.39,336.09,553.85,541.39,288.04,86.14,259.19,"H ( L , σ  H ( LS ∥R ∥RSUS ∥R ∥ RSU3 =3 =i1 ) i+1 );"
20,0,0,0,0,12,9,/JROCXJ+CMMI10,9.96,70.49,529.46,201.92,541.89,529.46,300.0,70.49,393.35,"11) Send ζ , ζ , σ , σSR33 , σ3 ;"
20,0,0,0,0,4,14,/QHYYYP+CMR7,6.97,70.49,519.58,140.79,529.54,519.58,312.35,70.49,454.49,"RSU (i 1),i,(i+ 1)"
20,0,0,0,0,10,9,/JROCXJ+CMMI10,9.96,70.49,505.15,235.41,517.58,505.15,324.31,70.49,359.86,"12) Verify σ ,σ ; 3R3 ,σ3 , Decrypt ζ"
20,0,0,0,0,4,9,/SUOVAD+CMR10,9.96,70.49,495.66,123.53,505.63,495.66,336.26,70.49,471.74,13) Send ζ ;
20,0,0,0,0,10,9,/JROCXJ+CMMI10,9.96,70.49,471.36,265.91,481.32,471.36,360.57,70.49,329.37,"14) Decrypt ζ,SID = H (r SID ∥ GK );"
20,0,0,0,0,14,9,/SUOVAD+CMR10,9.96,70.49,447.45,201.84,469.36,447.45,372.53,70.49,393.44,15) σ  H ( ∥ SID L4 = VK ); 16) Send σ ;4
20,0,0,0,0,4,14,/QHYYYP+CMR7,6.97,70.49,435.09,144.22,445.06,435.09,396.83,70.49,451.06,RSU (i 1)/i/(i+ 1)
20,0,0,0,0,14,9,/SUOVAD+CMR10,9.96,70.49,418.27,298.76,431.06,418.27,410.83,70.49,296.52,"17) Compute σ  H ( L5 =4 ∥ RSU3 ∥ (i 1) ,i,(i+1) );"
20,0,0,0,0,8,14,/QHYYYP+CMR7,6.97,70.49,408.66,212.79,418.62,408.66,423.27,70.49,382.49,"18) Send σ , RSU , σ ;45i1/i/i+1"
20,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,396.3,85.43,406.27,396.3,435.62,70.49,509.84,KDC
20,0,0,0,0,28,9,/JROCXJ+CMMI10,9.96,70.49,369.57,333.32,394.31,369.57,447.58,70.49,261.96,"19) Verify σ , Compute SID = H (r SID ∥ GK ); 5 20) Verify σ , Update <SID ∗ ,...,ver ∗ ;4gk > in the tuple"
20,0,0,0,0,9,6,/GGAXSG+CMTI12,11.96,64.51,343.91,482.94,355.86,343.91,486.03,64.51,112.33,5.7. Key Dissemination Protocol for V2V Communication Protocol (KV2VP)
20,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,82.07,326.47,578.21,338.43,326.47,503.46,82.07,17.06,The purpose of this protocol is to exchange keys from Bob to Alice. To transfer an
20,0,0,0,0,201,6,/NAUQMW+CMR12,11.96,64.51,153.12,650.32,323.98,153.12,517.91,64.51,-55.04,"updated key, Alice needs to prove the validity of the certiﬁcate ( tt) to Bob. Also, Bob dc needs to convince Alice that his departure time is not expired. Once the validity of Bob and Alice is mutually veriﬁed, Alice veriﬁes the integrity of the key to avoid a key injection from Bob. As outlined below, Alice picks up one of her public keys and the corresponding certiﬁcate (Step 1). She performs the steps until 4 to prove her validity and authenticity. Bob performs the veriﬁcation (Step 5), and he checks the departure time of Alice (Step 6). If anyone of the veriﬁcations fails, Bob aborts the authentication. Bob takes one of his public keys, and he constructs a session key (Step 7). Then, Bob performs Step 8 and Step 9. Alice performs checks similar to Bob (Step 10 and 11). She constructs a session key to decrypt the key (Step 12) and veriﬁes the integrity of the session key (Step 13). She further constructs a tag to ﬁnish the key conﬁrmation step (Step 13), and she forwards the tag to Bob (Step 14). Bob checks the tag (Step 15). If any of the veriﬁcation fails, then the protocol is aborted."
21,0,0,0,0,8,14,/BNVFXK+CMMI7,6.97,70.49,696.89,233.07,710.06,696.89,131.83,70.49,362.21,1) Take Cert  PKV ∗ ; Alice(i) &Alice(i)
21,0,0,0,0,9,9,/BNVFXK+CMMI7,9.96,70.49,685.28,234.94,696.74,685.28,145.15,70.49,360.33,"2) Choose a , a PKV ; R ZpAlice(i)"
21,0,0,0,0,17,9,/JROCXJ+CMMI10,9.96,70.49,671.61,366.59,684.78,671.61,157.11,70.49,228.69,"3) σ  H (a PKV Cert , PKV ∗ t GK ); 1 =d ∥Alice(i) ∥Alice(i)Alice(i) ∥"
21,0,0,0,0,14,14,/BNVFXK+CMMI7,6.97,70.49,661.28,354.24,671.46,661.28,170.43,70.49,241.04,"4) Send ver , a PKV ,t , Cert , PKV , σ ;gkd1Alice(i)Alice(i)Alice(i)"
21,0,0,0,0,5,9,/SUOVAD+CMR10,9.96,70.49,635.83,138.17,645.79,635.83,196.1,70.49,457.1,5) Verify σ ; 1
21,0,0,0,0,14,9,/JROCXJ+CMMI10,9.96,70.49,620.66,338.32,633.83,620.66,208.06,70.49,256.96,"6) Check e (Cert ,PKV ∗  t Y ) e(P,Q ); d ·Alice(i)Alice(i) +"
21,0,0,0,0,9,14,/JROCXJ+CMMI10,6.97,70.49,608.75,228.46,620.51,608.75,221.38,70.49,366.81,7) SK =  a PKV PKVAlice(i) · Bob (i)
21,0,0,0,0,6,9,/JROCXJ+CMMI10,9.96,70.49,598.6,172.17,608.56,598.6,233.33,70.49,423.11,"8) { GK ,λ,ver gk }SK,"
21,0,0,0,0,15,9,/JROCXJ+CMMI10,9.96,86.14,583.43,376.76,596.6,583.43,245.29,86.14,218.52,"H ({GK ,λ,ver gk }SK ∥ Cert PKV GK ); 2 =1 ∥Bob(i) ∥Bob(i) ∥"
21,0,0,0,0,15,9,/JROCXJ+CMMI10,9.96,70.49,573.1,338.02,583.28,573.1,258.61,70.49,257.26,"9) Send { GK ,λ,ver gk }SK, t , Cert , PKV , σ ;d2Bob(i)Bob(i)"
21,0,0,0,0,5,9,/SUOVAD+CMR10,9.96,70.49,547.64,143.15,557.61,547.64,284.28,70.49,452.12,10) Verify σ ; 2
21,0,0,0,0,14,9,/JROCXJ+CMMI10,9.96,70.49,532.48,333.47,545.65,532.48,296.24,70.49,261.8,"11) Check e (Cert ,PKV ∗  t Y ) e(P,Q ); d ·Bob(i)Bob(i) +"
21,0,0,0,0,9,14,/JROCXJ+CMMI10,6.97,70.49,520.57,233.44,532.33,520.57,309.56,70.49,361.83,12) SK  =  a PKV PKVAlice(i) · Bob (i)
21,0,0,0,0,12,9,/JROCXJ+CMMI10,9.96,70.49,508.92,272.36,520.37,508.92,321.52,70.49,322.92,"13) Verify GK , σ  H (GK SK ); 3 =2 ∥"
21,0,0,0,0,4,9,/SUOVAD+CMR10,9.96,70.49,498.46,128.6,508.42,498.46,333.47,70.49,466.68,14) Send σ ;3
21,0,0,0,0,4,9,/SUOVAD+CMR10,9.96,70.49,474.15,138.17,484.11,474.15,357.78,70.49,457.1,15) Verify σ ;3
21,0,0,0,0,6,6,/GGAXSG+CMTI12,11.96,64.51,446.85,315.57,458.81,446.85,383.08,64.51,279.7,5.8. Protocol for Exchanging Message (PEM)
21,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,82.07,430.01,578.21,441.97,430.01,399.92,82.07,17.06,The prime objective is to exchange LBSI. Every LBSI message (LBSIMSG) is exchanged
21,0,0,0,0,20,6,/NJVWMM+CMMI12,11.96,64.51,415.57,537.83,431.86,415.57,410.03,64.51,57.44,"th RSU aswith vehicles byi ID  ∥ LBSIMSG ∥ T H (ID ∥ LBSIMSG ∥ GK ∥ T ), where"
21,0,0,0,0,3,13,/VYYMPD+CMMI8,7.97,311.81,413.77,489.83,425.73,413.77,416.16,311.81,105.44,c ∥ c
21,0,0,0,0,19,6,/NJVWMM+CMMI12,11.96,64.51,399.33,538.17,413.08,399.33,428.81,64.51,57.11,") ) and ID = r ∥H(r ∥LID for each message is generated as r ∈, H(r ∥LRSUR ZpRSUii"
21,0,0,0,0,59,6,/NAUQMW+CMR12,11.96,64.51,343.34,602.5,398.63,343.34,443.26,64.51,-7.22,"and T c is the current time. The parties involved in this protocol are vehicles and RSUs. The message is broadcasted with the time stamp to prevent the replay attack. It should be noted that when messages are transmitted from one vehicle to another vehicle, the same format can be utilised by computing the ID = H (m r)."
21,0,0,0,0,6,6,/GGAXSG+CMTI12,11.96,64.51,317.53,309.59,329.49,317.53,512.4,64.51,285.68,5.9. Oﬄine Password Change Protocol (OPC)
21,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,82.07,300.7,596.14,312.65,300.7,529.24,82.07,-0.87,The purpose of this protocol is to change the password in oﬄine mode. The parties in-
21,0,0,0,0,45,6,/NAUQMW+CMR12,11.96,64.51,257.36,541.73,298.21,257.36,543.68,64.51,53.54,"volved in the protocol are vehicle owner and KDC. The owner contactsKDC through mobile or e-mail to change the password. KDC ensures the legitimacy of the owner suﬃciently, ).e.g. by asking DoB and the ID number. Then, the owner gives a new password ( PWDi"
21,0,0,0,0,40,6,/NJVWMM+CMMI12,11.96,64.51,228.47,596.52,254.87,228.47,587.02,64.51,-1.25,"KDC computes m ,n , y and C as follows: m = H (PWD = H (m ID), n ),Vehicleii y = m n and C = H (y ) and delivers the generated credentials to the owner. The owner"
21,0,0,0,0,22,6,/NAUQMW+CMR12,11.96,64.51,199.58,582.65,230.32,199.58,611.57,64.51,12.63,"and  in the smart card and the tamper-resistant module, respectively. stores n, and y C The owner conﬁrms KDC  about the storage."
21,0,0,0,0,5,6,/GGAXSG+CMTI12,11.96,64.51,173.77,285.68,185.73,173.77,656.16,64.51,309.59,5.10. Vehicle Complain Protocol (VCP)
21,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,156.93,578.21,168.89,156.93,673.0,82.07,17.06,The objective of this protocol is to complain about a misbehaving vehicle in KV2VP
21,0,0,0,0,64,6,/NAUQMW+CMR12,11.96,64.51,99.15,614.45,154.44,99.15,687.45,64.51,-19.18,"and PEM. The parties involved in the protocol are vehicle, RSU and TM. Vehicles make complaints on two instances. When a benign vehicle tries to get a key after the expiry of its departure time. When a benign vehicle tries to inject an invalid or old key. The misbehaviour in PEM could be injections or replays of messages. Message in Step 1 can contain"
22,0,0,0,0,34,6,/NAUQMW+CMR12,11.96,64.51,690.63,578.59,718.83,690.63,123.06,64.51,16.69,"either the step 4 and 9 of KV2VP or the message in PEM depending on the misbehaviour. The vehicle constructs a tag, and it forwards the message, tag and SID, to RSUi (Step 3)."
22,0,0,0,0,16,6,/NJVWMM+CMMI12,11.96,64.51,676.19,603.44,689.94,676.19,151.95,64.51,-8.16,"RSU i constructs a tag for the received message, and it forwards the received message, the"
22,0,0,0,0,63,6,/NAUQMW+CMR12,11.96,64.51,620.2,602.5,675.49,620.2,166.4,64.51,-7.22,"constructed tag and its SID, to TM (Steps 3 and 4, respectively). TM forwards the message to KDC after constructing σ . KDC veriﬁes all the tags (Step 7). KDC executes the steps 3 8 and 9. If the misbehaviour is identiﬁed in KV2VP, KDC can identify the misbehaving vehicle by identifying the certiﬁcate. If the misbehaviour is in PEM, KDC can compute"
22,0,0,0,0,20,6,/NJVWMM+CMMI12,11.96,64.51,605.75,512.9,617.71,605.75,224.18,64.51,82.38,"H (r ∥ L ) and H (m ∥ r) to trace RSUs and vehicles, respectively. KDC updates the RSUi"
22,0,0,0,0,57,6,/NAUQMW+CMR12,11.96,64.51,546.17,614.45,603.26,546.17,238.63,64.51,-19.18,"revocation list (Step 10), constructs a tag (Step 11) and forwards to TMs (Step 12). TMs execute Step 13, and it forward the revocation list to RSUs (Step 15) after performing Step 14. RSUs perform the steps from 16 to 18. Vehicles accept the revocation list if the veriﬁcation is successful for σ6 (Step 19 and 20)."
22,0,0,0,0,3,9,/SUOVAD+CMR10,9.96,70.49,513.8,132.37,523.76,513.8,318.13,70.49,462.9,1) Message ;
22,0,0,0,0,11,9,/JROCXJ+CMMI10,9.96,70.49,500.35,226.93,511.8,500.35,330.09,70.49,368.35,2) σ  H (Message ∥ SID ∥ L1 = VK );
22,0,0,0,0,6,9,/SUOVAD+CMR10,9.96,70.49,489.89,199.23,499.85,489.89,342.04,70.49,396.05,"3) Send SID, Message, σ ;1"
22,0,0,0,0,22,9,/JROCXJ+CMMI10,9.96,70.49,453.62,263.02,475.54,453.62,366.35,70.49,332.26,"3) σ  H (Message ∥ SID ∥ L ); 2 =1 ∥RSUi 4) Send SID, Message, RSU , σ , σ ;i12"
22,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,441.27,80.45,451.23,441.27,390.66,70.49,514.82,TM
22,0,0,0,0,24,9,/JROCXJ+CMMI10,9.96,70.49,417.36,324.01,439.28,417.36,402.61,70.49,271.26,"5) Compute σ  H (SID ∥ Message ∥ L ); 3 =1 ∥2 ∥TMi 6) Send SID, Message, σ , σ , σ ;123"
22,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,405.0,85.43,414.97,405.0,426.92,70.49,509.84,KDC
22,0,0,0,0,9,9,/JROCXJ+CMMI10,9.96,70.49,393.05,173.99,403.01,393.05,438.88,70.49,421.28,"7) Verify σ , σ , σ ; 123"
22,0,0,0,0,36,9,/SUOVAD+CMR10,9.96,70.49,333.27,296.61,391.06,333.27,450.83,70.49,298.66,"8) Extract ID of the vehicle from the message ; 9) Check the threshold ; 10) Update RL ; i 11) Compute σ RL L ); 4 = (i ∥TMi 12) Send RL , σ ;i4"
22,0,0,0,1,1,9,/NZSRLW+CMBX10,9.96,70.49,320.92,80.45,330.88,320.92,511.01,70.49,514.82,TM
22,0,0,0,0,15,9,/SUOVAD+CMR10,9.96,70.49,295.52,240.79,318.93,295.52,522.96,70.49,354.49,13) Verify σ ; 4 14) Compute σ  H (RL L ); 5 =i ∥RTMi
22,0,0,0,0,7,9,/JROCXJ+CMMI10,9.96,70.49,283.56,187.85,295.02,283.56,546.87,70.49,407.43,"15) Send ID , RL ;TMi σ5i"
22,0,0,0,0,20,9,/SUOVAD+CMR10,9.96,70.49,235.34,227.95,270.71,235.34,571.18,70.49,367.33,16) Verify σ ; 5 17) Compute σ  H (RL GK ); 6 =i ∥ 18) Send RL ;i σ6
22,0,0,0,0,10,9,/SUOVAD+CMR10,9.96,70.49,199.08,144.7,222.49,199.08,619.4,70.49,450.58,19) Verify σ ; 6 20) Accept RL i ;
22,0,0,0,0,3,6,/LNZLED+CMBX12,11.96,64.51,167.76,184.06,179.72,167.76,662.17,64.51,411.21,6. Security Analysis
22,0,0,0,0,14,6,/NAUQMW+CMR12,11.96,82.07,144.35,596.14,156.3,144.35,685.59,82.07,-0.87,"In this section, we present formal security analysis of TV2I and KV2VP protocols. In-"
22,0,0,0,0,9,6,/NAUQMW+CMR12,11.96,64.51,129.9,429.15,141.86,129.9,700.03,64.51,166.13,formal analysis of the security protocols is also presented.
23,0,0,0,0,8,6,/GGAXSG+CMTI12,11.96,64.51,706.87,345.46,718.83,706.87,123.06,64.51,249.82,6.1. Formal Security Analysis of TV2I and KV2VP
23,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,82.07,687.64,528.53,701.39,687.64,140.5,82.07,66.75,"The TV2I and KV2VP protocols use long-term secrets ( L  L , L , K , δVK ,RSURSUci(i1)"
23,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,64.51,674.99,537.53,691.29,674.99,150.6,64.51,57.74,"in a and L) and ( x, x, ϵ K δ), respectively, to establish a session key GK"
23,0,0,0,0,5,13,/VYYMPD+CMMI8,7.97,95.71,673.2,254.74,685.15,673.2,156.74,95.71,340.53,RSU A B c and(i+1)
23,0,0,0,0,64,6,/NAUQMW+CMR12,11.96,64.51,617.21,602.5,672.5,617.21,169.39,64.51,-7.22,"given session. The formal security analysis applies the random oracle model [19] with the adversarial capabilities mentioned in the work [35]. We use the following assumptions. A generic party G is introduced on behalf of KDC , the RSU i and the vehicle. The execution of the protocol ( P) is termed as an instance. For example, an instance of Prun by G is"
23,0,0,0,0,20,6,/NAUQMW+CMR12,11.96,64.51,597.89,590.61,613.09,597.89,228.8,64.51,4.67,"denoted by P  i  is the i -th run of the protocol. A collection of protocol instances G , where"
23,0,0,0,0,104,6,/NAUQMW+CMR12,11.96,64.51,497.36,614.45,595.99,497.36,245.9,64.51,-19.18,"that are run by the same parties is called an oracle O {P i = 1 , 2,... }. To prove G =G | the security of P, we deﬁne a sequence of games. We start from an initial game, which reﬂects the real protocol. Then we modify it a few times until we end up with the ﬁnal game that reﬂects an attack against an ideal protocol, where an adversary Ahas a negligible advantage of winning. As the advantage between any two consecutive games is negligible, we can conclude that A has a negligible advantage of winning the game against the real protocol."
23,0,0,0,0,12,6,/NAUQMW+CMR12,11.96,82.07,482.91,430.62,494.87,482.91,347.02,82.07,164.66,Now a collection of queries that can be made by Aare provided.
23,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,93.78,465.23,550.35,480.42,465.23,361.47,93.78,44.93,"Send (P ): This query models the adversarial ability of sending messages. Acan G ,M"
23,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,64.51,448.13,340.24,463.32,448.13,378.57,64.51,255.04,"initiate P by sending the query Send (P start”). G ,"
23,0,0,0,0,17,6,/NAUQMW+CMR12,11.96,93.78,431.03,556.69,446.22,431.03,395.67,93.78,38.59,Hash (P  Enc (PG ) & — G ): These oracles model hash and encryption queries made
23,0,0,0,0,94,6,/NAUQMW+CMR12,11.96,64.51,362.04,569.91,431.78,362.04,410.11,64.51,25.36,"by A . The hash H and the encryption tables Eare used to store entries of the hash and the cipher text for the inquired message ( M) in the form ( M,f ) and ( C,M ). If M is stored already in H and E , it will return the stored hash ( f) and the stored ciphertext ( C). Otherwise, it will return a random number ( f) and (C ) for the inquired M and stores the pair (M,f ′ ) and (M,C ) in H and E , respectively."
23,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,93.78,342.72,544.63,357.92,342.72,483.97,93.78,50.65,A to force PSessionkey reveal(P G to reveal its G ): This query models ability of
23,0,0,0,0,4,13,/FUDOLA+CMR8,7.97,348.07,333.2,510.17,346.93,333.2,494.96,348.07,85.11,(i) th session key.
23,0,0,0,0,13,6,/NAUQMW+CMR12,11.96,64.51,325.62,418.82,340.82,325.62,501.07,64.51,176.46,"session key. For instance, if Aissues this query, then P  iG returns the"
23,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,93.78,308.52,542.52,323.72,308.52,518.17,93.78,52.76,Session state reveal(P  A in learning the internal states of Gis G ): The ability of
23,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,64.51,280.22,542.8,306.62,280.22,535.27,64.51,52.48,"modeled by this query. When A issues this query, PG returns secret random numbers of th session. the i"
23,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,93.78,262.53,545.53,277.73,262.53,564.16,93.78,49.74,Corrupt(P  A uses this query to acquire the long-term secret keys held by G. G ):
23,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,93.78,245.43,554.17,260.63,245.43,581.26,93.78,41.11,Execute(P  A . The adversary reads all G ): This query models the passive attack by
23,0,0,0,0,11,6,/NAUQMW+CMR12,11.96,64.51,228.33,423.17,243.53,228.33,598.36,64.51,172.11,the messages exchanged between parties that run the instance PG .
23,0,0,0,0,16,6,/NAUQMW+CMR12,11.96,93.78,211.23,578.47,226.43,211.23,615.46,93.78,16.81,Remover (P G ): This query models the expiry time of sessions. For instance if the
23,0,0,0,0,7,13,/FUDOLA+CMR8,7.97,165.54,201.71,399.82,215.44,201.71,626.45,165.54,195.45,(i) th session time is expired for
23,0,0,0,0,23,6,/NAUQMW+CMR12,11.96,64.51,182.93,559.94,209.33,182.93,632.56,64.51,35.33,"query is issued to P  i  G . We use this query to prove G , then the the PFS of the protocols."
23,0,0,0,0,19,6,/NAUQMW+CMR12,11.96,93.78,165.24,567.13,180.44,165.24,661.45,93.78,28.15,A once only at the very end of the game. The Test(PG ): This query can be asked by
23,0,0,0,0,36,6,/NAUQMW+CMR12,11.96,64.51,139.59,572.93,165.99,139.59,675.9,64.51,22.34,"asked party G , tosses an unbiased coin b. If b = 1, then it returns the actual session key. Otherwise, it returns a random number. Awins the game if it is able to identify b."
23,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,82.07,125.14,563.55,137.1,125.14,704.79,82.07,31.72,Remark 1: The hash  H ( ) and encryption Enc ( ) oracles are instances of the random
24,0,0,0,0,15,6,/NAUQMW+CMR12,11.96,82.07,706.87,590.17,718.83,706.87,123.06,82.07,5.11,"Now, we are ready to introduce notions and deﬁnitions needed in our analysis to make"
24,0,0,0,0,22,6,/NAUQMW+CMR12,11.96,64.51,677.98,608.47,704.38,677.98,137.51,64.51,-13.2,precise statements about security properties. We refer the deﬁnition of partnership in the work in [38] and session identiﬁcation in the work[39].
24,0,0,0,0,5,13,/FUDOLA+CMR8,7.97,235.72,653.29,364.35,667.02,653.29,174.87,235.72,230.93,(i)th session is fresh if
24,0,0,0,0,13,6,/GGAXSG+CMTI12,11.96,64.51,645.72,550.46,660.91,645.72,180.98,64.51,44.81,Deﬁnition 1. (Freshness) The i  P G ends in the accepted state even
24,0,0,0,0,17,6,/GGAXSG+CMTI12,11.96,64.51,628.61,533.15,643.81,628.61,198.08,64.51,62.12,when the following combination of queries are asked by Aafter the execution of Test (P :G )
24,0,0,0,0,6,13,/FUDOLA+CMR8,7.97,205.67,624.85,555.86,632.82,624.85,209.07,205.67,39.42,( i) ( i) ( i)
24,0,0,0,0,18,6,/NAUQMW+CMR12,11.96,64.51,611.51,551.02,626.71,611.51,215.18,64.51,44.25,"(i) Session statereveal (P , (ii) Session statereveal (P  and Session keyreveal ( PG )G ) G )"
24,0,0,0,0,21,6,/NAUQMW+CMR12,11.96,64.51,597.66,535.43,609.61,597.66,232.28,64.51,59.85,and ( iii) Corrupt (P ) and Corrupt (P ) in the TV2I and KV2VP pro- RSU & VehicleAlice & Bob
24,0,0,0,0,27,6,/GGAXSG+CMTI12,11.96,64.51,553.84,544.17,593.2,553.84,248.69,64.51,51.11,"tocols, after the execution of Remover (P .G ) Deﬁnition 2. (Negligible function) A function µ (n) is negligible, if for all c > 0 , there"
24,0,0,0,0,8,6,/NJVWMM+CMMI12,11.96,64.51,539.4,323.25,555.69,539.4,286.2,64.51,272.03,+ such that  n n .exists nZ |(n)|≤
24,0,0,0,0,4,13,/FUDOLA+CMR8,7.97,103.48,537.55,316.52,551.35,537.55,290.54,103.48,278.75,1 00c for all
24,0,0,0,0,10,6,/LNZLED+CMBX12,11.96,64.51,512.0,476.97,523.96,512.0,317.93,64.51,118.31,"Deﬁnition 3. (ECDLP, ECDHP and ECq-SDHP assumption) Any probabilistic polynomial"
24,0,0,0,0,29,6,/GGAXSG+CMTI12,11.96,64.51,483.11,547.34,509.51,483.11,332.38,64.51,47.94,"time algorithm A has a negligible advantage in solving ECDLP, ECDHP and ECq-SDHP. If n is the number of bits used to represent a member of the groups, then"
24,0,0,0,0,3,13,/VYYMPD+CMMI8,7.97,215.84,466.8,330.51,474.77,466.8,367.12,215.84,264.77,ECDLP/ECDHP/ECq − SDHP
24,0,0,0,0,5,6,/NJVWMM+CMMI12,11.96,194.9,453.47,403.1,468.66,453.47,373.23,194.9,192.17,Adv n) ≤ (n).A (
24,0,0,0,0,15,6,/GGAXSG+CMTI12,11.96,64.51,429.31,540.82,441.27,429.31,400.62,64.51,54.45,"Deﬁnition 4. (Semantic security) Let a protocol P with the security level n, an adversary"
24,0,0,0,0,37,6,/GGAXSG+CMTI12,11.96,64.51,398.79,559.58,425.19,398.79,416.7,64.51,35.7,"A who interacts with the fresh session, and a query Test(P  with a random bit b which is G ) asked by A in the session. Then the protocol Pis semantically secure if the advantage of A"
